Rk,Player,G,Sk,Pts,Sfty,Tgt,Def%,Fmb,Int,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
269,Micah Parsons,17,14,0,0,5,80.7,0,0,2023,24,DAL,17,17,0,0,0,,0,0,,0,0,0,14,36,28,64,18,33,0,0,0,2,0,1,0,0,1,5,3,60,10,3.3,2,0,64.6,2.2,4,6,47,11,16,2,43,3,4.5,0,0,864,80.7,1,0.2,LB
270,Del'Shawn Phillips,17,0,0,0,7,7,0,0,2023,27,BAL,17,1,0,0,0,,0,0,,0,0,0,0,11,13,24,1,0,0,0,0,0,0,1,0,0,1,7,6,85.7,30,5,4.3,0,84.5,-0.6,-2,32,0,0,0,0,0,3,11.1,0,0,81,7,375,79.3,LB
271,Anthony Pittman,17,0,0,0,0,0.4,0,0,2023,27,DET,17,0,0,0,0,,0,0,,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,4,0.4,363,80.3,LB
272,Germaine Pratt,17,2,0,0,63,89.1,0,2,2023,27,CIN,17,17,0,0,0,,0,0,,0,0,0,2,63,55,118,7,3,2,9,0,3,0,0,0,0,2,63,45,71.4,425,9.4,6.7,2,87.1,4.7,207,218,25,2,0,0,5,8,6.3,0,0,977,89.1,32,7,LB
273,Shaquille Quarterman,17,0,0,0,0,0.7,0,0,2023,26,JAX,17,0,0,0,0,,0,0,,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,0,0,0,0,8,0.7,224,50.7,LB
274,Patrick Queen,17,3.5,0,0,67,96.9,0,1,2023,24,BAL,17,17,0,0,0,,0,0,,0,0,0,3.5,84,49,133,9,6,1,21,0,6,0,1,0,0,1,67,52,77.6,388,7.5,5.8,2,94.5,3.2,102,286,63,4,2,0,10,14,9.5,0,0,1121,96.9,3,0.6,LB
275,Haason Reddick,17,11,0,0,12,74.2,0,0,2023,29,PHI,17,17,0,0,0,,0,0,,0,0,0,11,29,9,38,13,23,0,0,0,1,0,0,0,0,0,12,11,91.7,68,6.2,5.7,0,90.3,1.7,16,52,40,11,12,0,35,5,11.6,0,0,862,74.2,5,1.1,OLB
276,Troy Reeder,17,0,0,0,9,16.9,0,0,2023,29,LAR,17,6,0,0,0,,0,0,,0,0,0,0,11,12,23,0,0,0,0,0,0,0,0,0,0,0,9,8,88.9,107,13.4,11.9,1,153.2,7.2,67,40,8,0,0,0,0,3,11.5,0,0,192,16.9,273,58.8,LB
277,Jalen Reeves-Maybin,17,1,0,0,8,8.4,0,0,2023,28,DET,17,0,0,0,0,,0,0,,0,0,0,1,13,7,20,1,2,0,0,0,2,0,0,0,0,0,8,5,62.5,68,13.6,8.5,0,89.6,5.1,39,29,14,0,1,1,2,2,9.1,0,0,92,8.4,371,82.1,LB
278,Jon Rhattigan,17,0,0,0,2,1.6,0,0,2023,24,SEA,17,0,0,0,0,,0,0,,0,0,0,0,11,6,17,0,0,0,0,0,0,0,0,0,0,0,2,2,100,21,10.5,10.5,0,110.4,4,8,13,0,0,0,0,0,1,5.6,0,0,19,1.6,303,65.6,LB
279,Duke Riley,17,0.5,0,0,23,35.5,0,0,2023,29,MIA,17,5,0,0,0,,0,0,,0,0,0,0.5,30,12,42,0,2,0,0,0,1,0,0,0,0,1,23,18,78.3,166,9.2,7.2,1,111.2,1.7,46,120,16,1,1,0,3,7,14.3,0,0,392,35.5,317,69.5,LB
280,Mark Robinson,17,1,0,0,7,13.4,0,0,2023,24,PIT,17,2,0,0,0,,0,0,,0,0,0,1,22,8,30,1,1,0,0,0,0,0,0,0,0,1,7,5,71.4,59,11.8,8.4,1,136.3,4.3,41,18,7,0,0,0,1,1,3.2,0,0,151,13.4,302,67,LB
281,Tavius Robinson,17,1,0,0,3,29,0,0,2023,24,BAL,17,1,0,0,0,,0,0,,0,0,0,1,13,13,26,2,1,0,0,0,0,0,0,0,0,0,3,2,66.7,10,5,3.3,0,71.5,4,4,6,0,1,0,0,2,2,7.1,0,0,335,29,244,51.6,OLB
282,Malcolm Rodriguez,17,0,0,0,11,11,0,0,2023,24,DET,17,3,0,0,0,,0,0,,0,0,0,0,13,8,21,0,0,0,0,0,0,0,0,0,0,1,11,8,72.7,95,11.9,8.6,0,98.7,4.5,41,54,15,0,0,0,0,2,8.7,20,1.7,120,11,307,67.9,LB
283,Christian Rozeboom,17,0,0,0,49,48.5,0,1,2023,26,LAR,17,5,0,0,0,,0,0,,0,0,0,0,48,31,79,2,2,1,0,0,4,0,0,0,0,0,49,39,79.6,296,7.6,6,1,90.1,2.3,90,206,19,0,2,0,2,12,13.2,0,0,550,48.5,320,69,LB
284,Jack Sanborn,17,1,0,0,26,38.5,0,1,2023,23,CHI,17,10,0,0,0,,0,0,,0,0,0,1,43,22,65,7,1,1,42,0,2,0,0,0,0,0,26,23,88.5,234,10.2,9,0,88.1,2.8,57,177,16,2,0,0,3,11,14.5,0,0,412,38.5,294,66.4,LB
285,Drew Sanders,17,0,0,0,13,22.8,0,0,2023,22,DEN,17,4,0,0,0,,0,0,,0,0,0,0,13,11,24,1,0,0,0,0,0,0,1,0,0,0,13,11,84.6,126,11.5,9.7,1,132.7,0.4,4,122,12,1,1,0,2,6,20,0,0,258,22.8,297,64.3,LB
286,Jamien Sherwood,17,0,0,0,5,17.1,0,0,2023,23,NYJ,17,3,0,0,0,,0,0,,0,0,0,0,28,18,46,3,0,0,0,0,1,0,0,0,0,1,5,5,100,34,6.8,6.8,1,134.6,4,20,14,3,0,0,0,0,0,0,0,0,194,17.1,420,86.6,LB
287,Alex Singleton,17,2,0,0,85,96.5,0,0,2023,30,DEN,17,16,0,0,0,,0,0,,0,0,0,2,106,71,177,6,6,0,0,0,4,0,2,0,0,0,85,68,80,573,8.4,6.7,2,102.6,2.3,138,435,52,1,3,1,6,15,7.8,0,0,1090,96.5,38,8.2,LB
288,Nolan Smith,17,1,0,0,1,16.2,0,0,2023,22,PHI,17,0,0,0,0,,0,0,,0,0,0,1,10,8,18,1,3,0,0,0,0,0,0,0,0,0,1,1,100,46,46,46,0,118.7,32,32,14,10,1,2,0,4,2,10,0,0,188,16.2,245,55.1,LB
289,Preston Smith,17,8,0,0,4,65.9,0,0,2023,31,GNB,17,17,0,0,0,,0,0,,0,0,0,8,28,20,48,4,21,0,0,0,4,0,0,0,0,2,4,1,25,15,15,3.8,0,42.7,3.3,8,7,56,4,10,3,23,1,2,0,0,732,65.9,4,0.9,LB
290,Robert Spillane,17,3.5,0,0,55,97.2,0,3,2023,28,LVR,17,17,0,0,0,,0,0,,0,0,0,3.5,82,66,148,7,4,3,53,0,4,0,1,0,0,1,55,40,72.7,410,10.3,7.5,2,83.1,3.3,112,298,36,1,3,0,8,12,7.5,0,0,1101,97.2,32,7.4,LB
291,Justin Strnad,17,0,0,0,0,0,0,0,2023,27,DEN,17,0,0,0,0,,0,0,,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,395,85.5,LB
292,Grant Stuard,17,0,6,0,2,2.6,0,0,2023,25,IND,17,0,1,0,0,,0,0,,0,0,6,0,6,1,7,0,1,0,0,0,0,0,0,0,0,0,2,2,100,29,14.5,14.5,0,118.7,5,10,19,4,0,0,0,0,0,0,0,0,31,2.6,350,69.9,LB
293,Jahlani Tavai,17,1,0,0,35,73.6,1,2,2023,27,NWE,17,16,0,0,0,,0,0,,0,0,0,1,65,45,110,5,4,2,2,0,5,1,0,0,0,2,35,26,74.3,166,6.4,4.7,1,69.5,1.2,19,147,55,1,3,0,5,10,8.3,0,0,837,73.6,359,78.4,LB
294,Darrell Taylor,17,5.5,0,0,3,43.9,0,0,2023,26,SEA,17,5,0,0,0,,0,0,,0,0,0,5.5,17,11,28,7,8,0,0,0,1,0,0,0,0,0,3,2,66.7,33,16.5,11,0,103.5,6,21,12,12,9,2,1,17,5,15.2,0,0,522,43.9,75,16.2,LB
295,Kayvon Thibodeaux,17,11.5,0,0,11,86.9,0,0,2023,23,NYG,17,17,0,0,0,,0,0,,0,0,0,11.5,26,24,50,12,16,0,0,0,4,0,1,0,0,3,11,8,72.7,47,5.9,4.3,0,80.5,-2.5,-28,75,98,18,4,4,35,5,9.1,0,0,980,86.9,1,0.2,OLB
296,Channing Tindall,17,0,0,0,0,1.1,0,0,2023,23,MIA,17,0,0,0,0,,0,0,,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,12,1.1,244,53.5,LB
297,Joe Tryon-Shoyinka,17,5,0,0,8,51.4,0,0,2023,24,TAM,17,12,0,0,0,,0,0,,0,0,0,5,28,17,45,7,7,0,0,0,1,0,1,0,0,1,8,8,100,54,6.8,6.8,0,94.8,1,8,46,17,4,4,1,13,3,6.3,0,0,579,51.4,79,18.4,OLB
298,Tuli Tuipulotu,17,4.5,0,0,10,74,0,0,2023,21,LAC,17,11,0,0,0,,0,0,,0,0,0,4.5,37,16,53,8,12,0,0,0,1,0,1,0,0,2,10,7,70,52,7.4,5.2,1,115.4,1.2,3,49,28,11,6,1,22,8,13.1,0,0,852,74,205,44.8,OLB
299,Andrew Van Ginkel,17,6,6,0,25,65.7,0,1,2023,28,MIA,17,11,1,0,0,,0,0,,0,0,6,6,42,27,69,8,19,1,33,1,8,0,1,29,0,0,25,17,68,118,6.9,4.7,0,61.7,1.7,9,109,40,3,10,5,20,9,11.5,0,0,726,65.7,138,30.3,LOLB
300,Lukas Van Ness,17,4,0,0,1,32.9,0,0,2023,22,GNB,17,0,0,0,0,,0,0,,0,0,0,4,24,8,32,8,10,0,0,0,1,0,0,0,0,0,1,1,100,0,0,0,0,79.2,-2,-2,2,16,2,6,1,12,1,3,0,0,365,32.9,101,23.5,LB
301,Bobby Wagner,17,3.5,0,0,61,98.4,0,0,2023,33,SEA,17,16,0,0,0,,0,0,,0,0,0,3.5,96,87,183,11,6,0,0,0,3,0,1,0,0,0,61,49,80.3,546,11.1,9,2,114.9,5.1,239,307,44,1,2,0,7,8,4.2,0,0,1170,98.4,83,18,LB
302,Travon Walker,17,10,0,0,10,78.1,0,0,2023,23,JAX,17,17,0,0,0,,0,0,,0,0,0,10,27,25,52,10,19,0,0,0,2,0,1,0,0,0,10,9,90,54,6,5.4,0,89.2,1.8,8,46,49,11,7,1,30,8,13.3,0,0,869,78.1,82,18.6,OLB
303,Jihad Ward,17,5,0,0,2,58.6,0,0,2023,29,NYG,17,9,0,0,0,,0,0,,0,0,0,5,16,8,24,5,9,0,0,0,0,0,1,7,0,1,2,2,100,28,14,14,0,118.7,1.5,3,25,78,5,4,0,15,4,14.3,0,0,661,58.6,26,5.7,OLB
304,Fred Warner,17,2.5,0,0,76,89.9,0,4,2023,27,SFO,17,17,0,0,0,,0,0,,0,0,0,2.5,82,50,132,6,5,4,66,0,11,0,0,0,0,4,76,56,73.7,560,10,7.4,1,76.6,4.9,203,357,43,1,4,3,8,14,9.6,0,0,982,89.9,65,15,LB
305,T.J. Watt,17,19,6,0,8,82.5,0,1,2023,29,PIT,17,17,1,0,0,,0,0,,0,0,6,19,48,20,68,19,36,1,24,0,8,0,3,34,1,4,8,5,62.5,49,9.8,6.1,0,40.1,1.6,3,46,23,12,18,6,50,10,12.8,0,0,931,82.5,36,8,LB
306,Dorian Williams,17,0,0,0,24,19.7,0,0,2023,22,BUF,17,2,0,0,0,,0,0,,0,0,0,0,25,15,40,0,2,0,0,0,1,0,0,0,0,0,24,18,75,180,10,7.5,0,95.8,2.6,42,138,11,0,2,0,2,3,7,0,0,211,19.7,261,60.7,LB
307,Quincy Williams,17,2,0,0,88,96.1,0,1,2023,27,NYJ,17,16,0,0,0,,0,0,,0,0,0,2,95,44,139,15,4,1,11,0,10,0,1,0,0,2,88,63,71.6,450,7.1,5.1,4,93.5,2.2,72,378,29,1,2,1,5,13,8.6,0,0,1093,96.1,9,1.9,LB
308,Eric Wilson,17,0,0,0,13,10.9,0,0,2023,29,GNB,17,0,0,0,0,,0,0,,0,0,0,0,16,15,31,0,1,0,0,0,0,0,0,0,0,0,13,11,84.6,96,8.7,7.4,0,97.4,4.5,47,49,9,0,1,0,1,2,6.1,0,0,121,10.9,308,71.8,LB
309,Logan Wilson,17,1,0,0,73,97.5,0,4,2023,27,CIN,17,17,0,0,0,,0,0,,0,0,0,1,78,57,135,5,4,4,42,0,9,0,0,0,0,2,73,55,75.3,576,10.5,7.9,4,93.2,5.1,247,329,38,0,2,0,4,7,4.9,0,0,1070,97.5,78,17,LB
310,Mack Wilson,17,3.5,0,0,12,26.8,0,0,2023,25,NWE,17,1,0,0,0,,0,0,,0,0,0,3.5,24,13,37,4,4,0,0,0,3,0,0,0,0,2,12,9,75,97,10.8,8.1,0,98.3,4.7,43,54,30,6,1,2,11,2,5.1,0,0,305,26.8,312,68.1,LB
311,Byron Young,17,8,0,0,17,85.4,0,0,2023,25,LAR,17,16,0,0,0,,0,0,,0,0,0,8,42,19,61,8,19,0,0,0,0,0,1,0,0,2,17,13,76.5,76,5.8,4.5,0,84.4,1.8,-12,88,51,10,11,1,30,8,11.6,0,0,969,85.4,20,4.3,OLB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
