,,,,,,,,,,,,,,,,PAT,,,FG,,,,,,,Tackles,,,,,Def Interceptions,,,,Fumbles,,,,,Pass Coverage,,,,,,,,,,,Pass Rush,,,,,Tackles,,Snap Counts,,,Snap Counts,,,
191,Daniel Ekuale,15,2,0,0,0,32.2,0,0,2022,28,NWE,15,0,0,0,0,,0,0,,0,0,0,2,10,4,14,2,3,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,6,0,1,8,4,22.2,0,0,364,32.2,57,12.5,DT
192,A.J. Epenesa,15,6.5,0,0,2,35.7,0,0,2022,24,BUF,15,2,0,0,0,,0,0,,0,0,0,6.5,13,3,16,7,10,0,0,0,5,0,1,0,0,2,2,2,100,24,12,12,0,116.7,3,6,18,1,3,4,4,14,3,15.8,0,0,375,35.7,43,10.5,DE
193,Adam Gotsis,15,1.5,0,0,0,25.2,0,0,2022,30,JAX,15,1,0,0,0,,0,0,,0,0,0,1.5,10,9,19,3,9,0,0,0,2,0,1,0,0,0,0,0,,0,,,0,,,0,0,1,2,6,2,10,0,0,0,0,293,25.2,263,62.3,DE
194,Shelby Harris,15,2,0,0,0,48.6,0,0,2022,31,SEA,15,15,0,0,0,,0,0,,0,0,0,2,24,20,44,5,6,0,0,0,4,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,2,4,2,8,4,8.3,0,0,562,48.6,65,13.9,LDE
195,Trey Hendrickson,15,8,0,0,8,60.7,0,0,2022,28,CIN,15,15,0,0,0,,0,0,,0,0,0,8,22,10,32,6,24,0,0,0,3,0,0,0,0,3,8,5,62.5,31,6.2,3.9,1,109.9,0.1,-2,33,0,10,16,1,35,3,8.6,0,0,629,60.7,1,0.2,RDE
196,Kurt Hinish,15,1,0,0,2,37.1,0,0,2022,23,HOU,15,3,0,0,0,,0,0,,0,0,0,1,11,12,23,6,2,0,0,0,0,0,0,0,0,0,2,1,50,5,5,2.5,0,56.2,-3,-6,11,0,1,1,0,3,1,4.2,0,0,435,37.1,66,14.2,DT
197,Sam Hubbard,15,6.5,0,0,6,77.3,0,0,2022,27,CIN,15,15,0,0,0,,0,0,,0,0,0,6.5,34,26,60,11,22,0,0,0,3,0,0,0,0,1,6,5,83.3,35,7,5.8,0,91,1.2,9,26,1,9,15,2,32,4,6.3,0,0,801,77.3,37,8.5,LDE
198,Drake Jackson,15,3,0,0,1,29.4,0,1,2022,21,SFO,15,0,0,0,0,,0,0,,0,0,0,3,8,6,14,3,6,1,0,0,8,0,0,0,0,0,1,1,100,33,33,33,0,79.2,0,0,33,0,2,2,6,7,0,0,0,0,315,29.4,12,2.7,DE
199,Chandler Jones,15,4.5,6,0,5,69.6,0,0,2022,32,LVR,15,15,1,0,0,,0,0,,0,0,6,4.5,21,17,38,3,15,0,0,0,3,0,3,48,1,1,5,3,60,17,5.7,3.4,0,66.2,0.4,0,17,24,4,9,3,19,4,9.5,0,0,784,69.6,0,0,LDE
200,D.J. Jones,15,2,0,0,2,49,0,0,2022,27,DEN,15,15,0,0,0,,0,0,,0,0,0,2,22,12,34,3,4,0,0,0,6,0,0,0,0,0,2,2,100,30,15,15,0,118.7,-4.5,-9,39,0,4,2,6,8,4,10.5,0,0,560,49,31,6.5,NT
201,Travis Jones,15,1,0,0,1,29.6,0,0,2022,23,BAL,15,3,0,0,0,,0,0,,0,0,0,1,14,10,24,1,2,0,0,0,1,0,0,0,0,0,1,1,100,0,0,0,0,79.2,-4,-4,4,0,0,1,1,2,0,0,0,0,324,29.6,116,26.9,DT
202,Tanoh Kpassagnon,15,2,0,0,1,31.4,0,0,2022,28,NOR,15,5,0,0,0,,0,0,,0,0,0,2,15,13,28,3,6,0,0,0,0,0,0,0,0,0,1,1,100,8,8,8,0,100,-6,-6,14,0,2,3,0,8,1,3.4,0,0,356,31.4,58,13,DE
203,Shaq Lawson,15,3.5,0,0,0,44.4,0,0,2022,28,BUF,15,6,0,0,0,,0,0,,0,0,0,3.5,19,12,31,6,9,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,2,5,1,11,0,0,0,0,467,44.4,28,6.8,LDE
204,Dean Lowry,15,0.5,0,0,1,46.7,0,0,2022,28,GNB,15,12,0,0,0,,0,0,,0,0,0,0.5,23,20,43,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,0,39.6,0,0,0,2,1,4,1,6,1,2.3,0,0,482,46.7,118,27.6,LDE
205,James Lynch,15,0,0,0,1,23.8,0,0,2022,23,MIN,15,2,0,0,0,,0,0,,0,0,0,0,11,9,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,39.6,-1,0,0,0,0,0,0,0,1,4.8,0,0,276,23.8,51,10.3,DT
206,Yannick Ngakoue,15,9.5,0,0,1,64.3,0,0,2022,27,IND,15,15,0,0,0,,0,0,,0,0,0,9.5,18,11,29,8,16,0,0,0,0,0,0,0,0,1,1,1,100,13,13,13,0,118.7,-1,-1,14,0,10,5,0,27,3,9.4,0,0,732,64.3,1,0.2,LDE
207,Sheldon Rankins,15,3,0,0,0,49,0,0,2022,28,NYJ,15,15,0,0,0,,0,0,,0,0,0,3,25,18,43,4,7,0,0,0,0,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,4,4,0,11,2,4.4,0,0,558,49,31,6.7,NT
208,John Ridgeway,15,0,0,0,1,26.8,0,0,2022,23,WAS,15,4,0,0,0,,0,0,,0,0,0,0,9,15,24,0,0,0,0,0,1,0,0,0,0,1,1,1,100,5,5,5,0,87.5,-3,-3,8,0,1,0,1,1,0,0,0,0,280,26.8,72,15.6,DT
209,Tim Settle,15,1,0,0,1,35.5,0,0,2022,25,BUF,15,2,0,0,0,,0,0,,0,0,0,1,11,8,19,4,2,0,0,0,1,0,1,0,0,1,1,0,0,0,,0,0,39.6,1,0,0,0,1,1,1,3,2,9.5,0,0,373,35.5,50,12.2,DT
210,Jeffery Simmons,15,7.5,0,0,4,71.9,0,0,2022,25,TEN,15,15,0,0,0,,0,0,,0,0,0,7.5,25,29,54,9,14,0,0,0,7,0,0,0,0,1,4,3,75,2,0.7,0.5,0,77.1,-2.5,-7,9,1,8,5,6,21,5,8.5,0,0,840,71.9,69,15.4,DT
211,Dawuane Smoot,15,5,0,0,2,38.3,0,0,2022,27,JAX,15,0,0,0,0,,0,0,,0,0,0,5,14,7,21,6,12,0,0,0,2,0,1,0,0,1,2,0,0,0,,0,0,39.6,13.5,0,0,4,7,6,1,19,2,8.7,0,0,446,38.3,8,1.9,DE
212,Jerry Tillery,15,1,0,0,0,20.6,0,0,2022,26,"LVR,LAC",15,4,0,0,0,,0,0,,0,0,0,1,13,5,18,0,4,0,0,0,0,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,2,3,0,6,3,14.3,0,0,448,20.6,70,7.6,DE
213,Sam Williams,15,4,0,0,2,23.8,0,0,2022,23,DAL,15,0,0,0,0,,0,0,,0,0,0,4,15,7,22,10,9,0,0,0,1,0,3,0,0,1,2,1,50,6,6,3,0,56.2,-2,-2,8,5,2,5,1,11,3,12,0,0,273,23.8,245,51.4,DE
214,Jonathan Allen,16,7.5,0,0,5,76.8,0,1,2022,27,WAS,16,16,0,0,0,,0,0,,0,0,0,7.5,44,21,65,16,17,1,1,0,3,0,0,0,0,2,5,5,100,61,12.2,12.2,1,117.5,1.6,8,53,0,4,9,2,21,1,1.5,0,0,802,76.8,6,1.3,RDT
215,Abdullah Anderson,16,1,0,0,0,38.6,0,0,2022,26,ATL,16,8,0,0,0,,0,0,,0,0,0,1,15,25,40,2,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,1,0,0,0,0,433,38.6,69,15.9,LDT
216,Nick Bosa,16,18.5,0,0,3,69.7,0,0,2022,25,SFO,16,16,0,0,0,,0,0,,0,0,0,18.5,41,10,51,19,48,0,0,0,1,0,0,0,0,2,3,3,100,6,2,2,0,79.2,-1.3,-4,10,1,9,28,1,56,1,1.9,0,0,746,69.7,8,1.8,RDE
217,Taven Bryan,16,3,0,0,1,58.9,0,0,2022,26,CLE,16,16,0,0,0,,0,0,,0,0,0,3,11,15,26,2,6,0,0,0,1,0,0,0,0,0,1,1,100,9,9,9,0,104.2,6,6,3,0,1,1,1,6,1,3.7,0,0,641,58.9,109,24.5,RDT
218,Brian Burns,16,12.5,0,0,12,82.3,0,0,2022,24,CAR,16,16,0,0,0,,0,0,,0,0,0,12.5,34,29,63,17,22,0,0,0,3,0,0,0,0,1,12,6,50,46,7.7,3.8,0,59.7,2.1,8,38,29,8,9,3,30,4,6,0,0,951,82.3,71,15.1,LDE
219,Zachary Carter,16,0.5,0,0,0,38.2,0,0,2022,23,CIN,16,9,0,0,0,,0,0,,0,0,0,0.5,10,13,23,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,2,8,0,0,396,38.2,71,16.4,LDT
220,Micheal Clemons,16,2.5,0,0,0,27.3,0,0,2022,25,NYJ,16,0,0,0,0,,0,0,,0,0,0,2.5,22,14,36,4,6,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,2,2,0,7,1,2.7,0,0,311,27.3,235,51.1,DE
221,Carl Davis,16,1,0,0,0,19.4,0,0,2022,30,NWE,16,2,0,0,0,,0,0,,0,0,0,1,3,8,11,1,1,0,0,0,0,0,1,17,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,2,2,15.4,0,0,219,19.4,127,27.8,DT
222,Raekwon Davis,16,1,0,0,1,51.1,0,0,2022,25,MIA,16,15,0,0,0,,0,0,,0,0,0,1,13,20,33,1,2,0,0,0,0,0,0,0,0,0,1,1,100,8,8,8,0,100,7,7,1,0,2,1,0,4,1,2.9,0,0,585,51.1,76,16.8,NT
223,Clelin Ferrell,16,2,0,0,4,43.8,0,0,2022,25,LVR,16,4,0,0,0,,0,0,,0,0,0,2,8,18,26,3,8,0,0,0,2,0,0,0,0,0,4,3,75,8,2.7,2,0,77.1,-3,-11,19,9,5,5,2,13,2,7.1,0,0,494,43.8,146,32.2,DE
224,Greg Gaines,16,4,0,0,0,67.2,0,0,2022,26,LAR,16,12,0,0,0,,0,0,,0,0,0,4,16,20,36,6,6,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,3,2,0,9,0,0,0,0,732,67.2,4,0.9,NT
225,Neville Gallimore,16,1,0,0,0,35.1,0,0,2022,25,DAL,16,1,0,0,0,,0,0,,0,0,0,1,16,17,33,2,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,1,2.9,0,0,403,35.1,47,9.9,DT
226,Myles Garrett,16,16,0,0,1,75,0,0,2022,27,CLE,16,15,0,0,0,,0,0,,0,0,0,16,37,23,60,18,26,0,0,0,4,0,0,0,0,2,1,0,0,0,,0,0,39.6,-2,0,0,2,11,9,4,38,1,1.6,0,0,817,75,56,12.6,LDE
227,Carl Granderson,16,5.5,0,0,1,42.3,0,0,2022,26,NOR,16,4,0,0,0,,0,0,,0,0,0,5.5,30,23,53,9,9,0,0,0,0,0,1,0,0,1,1,1,100,8,8,8,0,100,-4,-4,12,0,4,1,0,13,1,1.9,0,0,479,42.3,192,43,DE
228,Rasheem Green,16,3.5,0,0,0,48.5,0,0,2022,25,HOU,16,5,0,0,0,,0,0,,0,0,0,3.5,27,15,42,5,8,0,0,0,2,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,5,2,2,12,2,4.5,0,0,568,48.5,78,16.8,RDE
229,B.J. Hill,16,3,0,0,2,78.8,0,0,2022,27,CIN,16,16,0,0,0,,0,0,,0,0,0,3,30,38,68,4,11,0,0,0,4,0,3,0,0,1,2,2,100,5,2.5,2.5,0,79.2,-4.5,-9,14,0,3,9,3,16,1,1.4,0,0,816,78.8,69,15.9,RDT
230,Kerry Hyder,16,1,0,0,1,33.2,0,0,2022,31,SFO,16,1,0,0,0,,0,0,,0,0,0,1,10,9,19,1,4,0,0,0,3,0,1,0,0,0,1,1,100,5,5,5,0,87.5,-4,-4,9,0,4,3,3,8,0,0,0,0,356,33.2,62,14.2,DE
231,John Jenkins,16,0,0,0,1,22.7,0,0,2022,33,MIA,16,0,0,0,0,,0,0,,0,0,0,0,8,12,20,0,1,0,0,0,0,0,0,0,0,0,1,1,100,14,14,14,0,118.7,0,0,14,0,3,1,0,4,0,0,0,0,260,22.7,61,13.5,DT
232,Patrick Johnson,16,0,0,0,5,19.3,0,0,2022,24,PHI,16,0,0,0,0,,0,0,,0,0,0,0,7,4,11,0,3,0,0,0,0,0,1,0,0,1,5,3,60,22,7.3,4.4,1,110,-0.4,2,20,18,2,3,0,5,1,8.3,0,0,213,19.3,315,69.5,DE
233,DaQuan Jones,16,2,0,0,0,61.2,0,0,2022,31,BUF,16,16,0,0,0,,0,0,,0,0,0,2,22,16,38,3,11,0,0,0,0,0,1,0,0,0,0,0,,0,,,0,,,0,0,0,3,8,0,14,4,9.5,0,0,643,61.2,56,13.7,RDT
234,Cameron Jordan,16,8.5,0,0,2,69.8,0,0,2022,33,NOR,16,16,0,0,0,,0,0,,0,0,0,8.5,40,26,66,13,13,0,0,0,2,0,0,0,0,2,2,1,50,-3,-3,-1.5,0,56.2,-3,-6,3,3,4,3,1,17,3,4.3,0,0,790,69.8,3,0.7,LDE
235,Sebastian Joseph-Day,16,2,2,1,3,67,0,1,2022,27,LAC,16,16,0,0,0,,0,0,,0,1,2,2,27,29,56,9,6,1,4,0,1,0,1,0,0,1,3,2,66.7,0,0,0,0,30.6,-3,-6,6,0,2,4,0,8,2,3.4,0,0,702,67,68,14.7,RDT
236,Dexter Lawrence,16,7.5,0,0,3,76.4,0,0,2022,25,NYG,16,16,0,0,0,,0,0,,0,0,0,7.5,35,33,68,7,28,0,0,0,3,0,0,0,0,2,3,1,33.3,6,6,2,0,42.4,-0.3,2,4,0,8,19,2,36,1,1.4,0,0,864,76.4,130,27.6,NT
237,Marquan McCall,16,0,0,0,0,16.1,0,0,2022,23,CAR,16,0,0,0,0,,0,0,,0,0,0,0,7,8,15,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,1,6.3,0,0,186,16.1,46,9.8,DT
238,DaMarcus Mitchell,16,0,0,0,0,0.4,0,0,2022,24,NWE,16,0,0,0,0,,0,0,,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,5,0.4,310,67.8,DE
239,Al-Quadin Muhammad,16,1,0,0,5,55.9,0,0,2022,27,CHI,16,9,0,0,0,,0,0,,0,0,0,1,15,14,29,1,3,0,0,0,0,0,0,0,0,1,5,5,100,22,4.4,4.4,2,124.6,-3,-15,37,6,7,2,0,10,2,6.5,0,0,608,55.9,42,9.6,RDE
240,Adetokunbo Ogundeji,16,2,0,0,5,48.3,0,0,2022,24,ATL,16,16,0,0,0,,0,0,,0,0,0,2,19,23,42,3,1,0,0,0,0,0,0,0,0,0,5,5,100,27,5.4,5.4,1,128.7,-0.2,-1,28,3,1,0,0,3,1,2.3,0,0,542,48.3,96,22.1,LDE
241,Larry Ogunjobi,16,1.5,0,0,0,59.8,0,0,2022,28,PIT,16,16,0,0,0,,0,0,,0,0,0,1.5,25,23,48,7,11,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,9,0,11,2,4,0,0,636,59.8,55,12.6,LDE
242,Joseph Ossai,16,3.5,6,0,3,32.2,0,0,2022,22,CIN,16,0,1,0,0,,0,0,,0,0,6,3.5,6,11,17,2,10,0,0,0,1,0,2,0,1,0,3,2,66.7,19,9.5,6.3,0,84,7.7,18,1,1,3,6,0,13,1,5.6,0,0,334,32.2,31,7.1,DE
243,Cameron Sample,16,2,0,0,4,39.8,0,0,2022,23,CIN,16,1,0,0,0,,0,0,,0,0,0,2,17,8,25,4,7,0,0,0,0,0,0,0,0,0,4,2,50,4,2,1,0,56.2,1.8,-3,7,1,2,4,0,8,2,7.4,0,0,412,39.8,75,17.3,DE
244,Khalen Saunders,16,3.5,0,0,3,36.7,0,0,2022,26,KAN,16,0,0,0,0,,0,0,,0,0,0,3.5,22,26,48,3,8,0,0,0,1,0,0,0,0,0,3,3,100,21,7,7,0,95.8,1.7,5,16,0,1,4,1,9,1,2,2,0.2,421,36.7,54,11.7,DT
245,Kevin Strong,16,0,0,0,0,26,0,0,2022,26,TEN,16,1,0,0,0,,0,0,,0,0,0,0,14,9,23,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,4,0,2,4,1,4.2,0,0,304,26,71,15.8,DT
246,Josh Sweat,16,11,6,0,4,53.1,0,1,2022,25,PHI,16,16,1,0,0,,0,0,,0,0,6,11,31,17,48,15,23,1,42,1,1,0,0,0,0,1,4,4,100,36,9,9,0,64.6,4.5,18,18,3,5,9,0,27,3,5.9,0,0,587,53.1,36,7.9,LDE/RDE
247,Teair Tart,16,1.5,0,0,2,44.4,0,1,2022,25,TEN,16,16,0,0,0,,0,0,,0,0,0,1.5,20,14,34,5,7,1,0,0,6,0,1,1,0,0,2,1,50,0,0,0,0,16.7,-2,-6,6,0,5,5,5,12,2,5.6,0,0,519,44.4,56,12.5,NT
248,Shaka Toney,16,0,0,0,0,4.9,0,0,2022,24,WAS,16,0,0,0,0,,0,0,,0,0,0,0,4,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,0,0,0,0,51,4.9,318,69,DE
249,Casey Toohill,16,1,6,0,1,33.3,0,0,2022,26,WAS,16,0,1,0,0,,0,0,,0,0,6,1,13,12,25,2,6,0,0,0,0,0,2,1,1,0,1,1,100,7,7,7,0,95.8,-4,-4,11,4,3,5,0,9,1,3.8,0,0,348,33.3,130,28.2,DE
250,Brent Urban,16,1,0,0,0,27.4,0,0,2022,31,BAL,16,0,0,0,0,,0,0,,0,0,0,1,10,11,21,2,1,0,0,0,3,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,3,1,1,4.5,0,0,299,27.4,86,20,DE
251,J.J. Watt,16,12.5,0,0,1,73.4,0,0,2022,33,ARI,16,16,0,0,0,,0,0,,0,0,0,12.5,30,9,39,18,25,0,0,0,7,0,1,0,0,1,1,1,100,0,0,0,0,79.2,-6,-6,6,0,6,12,7,31,1,2.5,0,0,815,73.4,0,0,LDE
252,Jonah Williams,16,0.5,0,0,0,31.3,0,0,2022,27,LAR,16,6,0,0,0,,0,0,,0,0,0,0.5,11,12,23,0,4,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,3,0,5,1,4.2,0,0,341,31.3,167,37.5,DT
253,Quinnen Williams,16,12,0,0,2,60.6,0,0,2022,25,NYJ,16,16,0,0,0,,0,0,,0,0,0,12,35,20,55,12,28,0,0,0,4,0,1,12,0,2,2,1,50,7,7,3.5,0,58.3,-3.5,-3,10,0,2,16,3,31,2,3.5,0,0,690,60.6,74,16.1,RDE
254,Devonte Wyatt,16,1.5,0,0,0,21.7,0,0,2022,24,GNB,16,0,0,0,0,,0,0,,0,0,0,1.5,8,7,15,0,3,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,,,0,0,1,0,1,1,3,0,0,0,0,224,21.7,23,5.4,DT
255,Montravius Adams,17,0,0,0,2,26.4,0,0,2022,27,PIT,17,9,0,0,0,,0,0,,0,0,0,0,12,14,26,1,0,0,0,0,1,0,0,0,0,0,2,2,100,21,10.5,10.5,0,110.4,8.5,17,4,3,1,0,1,1,1,3.7,0,0,281,26.4,45,10.3,NT
256,Tyson Alualu,17,0.5,0,0,0,27.3,0,0,2022,35,PIT,17,2,0,0,0,,0,0,,0,0,0,0.5,5,8,13,0,2,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,2,1,1,4,1,7.1,0,0,291,27.3,32,7.3,NT
257,Dorance Armstrong Jr.,17,8.5,0,0,7,47.3,1,0,2022,25,DAL,17,5,0,0,0,,0,0,,0,0,0,8.5,17,16,33,10,16,0,0,0,0,1,2,1,0,1,7,6,85.7,66,11,9.4,0,106,-3.1,-17,83,2,4,5,0,18,2,5.7,0,0,543,47.3,97,20.3,RDE
258,Derrick Brown,17,1,0,0,1,75.3,0,1,2022,24,CAR,17,17,0,0,0,,0,0,,0,0,0,1,30,37,67,5,12,1,0,0,7,0,0,0,0,0,1,0,0,0,,0,0,0,-5,0,0,0,5,10,5,17,2,2.9,0,0,870,75.3,67,14.2,LDT
259,DeForest Buckner,17,8,0,0,4,76.7,0,0,2022,28,IND,17,16,0,0,0,,0,0,,0,0,0,8,44,30,74,11,22,0,0,0,3,0,1,0,0,2,4,3,75,3,1,0.8,0,77.1,-2.8,-9,12,1,9,10,2,29,2,2.6,0,0,873,76.7,19,4.2,DT
260,Isaiah Buggs,17,1,0,0,0,66.5,0,0,2022,26,DET,17,13,0,0,0,,0,0,,0,0,0,1,21,25,46,0,10,0,0,0,2,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,2,8,2,11,2,4.2,0,0,755,66.5,3,0.7,LDT
261,Kenny Clark,17,4,0,0,0,78.1,0,0,2022,27,GNB,17,17,0,0,0,,0,0,,0,0,0,4,27,26,53,5,10,0,0,0,0,0,1,0,0,1,0,0,,0,,,0,,,0,0,2,7,6,0,17,3,5.4,0,0,807,78.1,80,18.7,NT
262,Byron Cowart,17,0,0,0,0,19.9,0,0,2022,26,IND,17,0,0,0,0,,0,0,,0,0,0,0,4,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,227,19.9,92,20.3,DT
263,Fletcher Cox,17,7,0,0,1,64.5,0,0,2022,32,PHI,17,17,0,0,0,,0,0,,0,0,0,7,23,20,43,7,14,0,0,0,0,0,1,0,0,1,1,1,100,5,5,5,0,87.5,-4,-4,9,1,9,8,0,25,1,2.3,0,0,713,64.5,7,1.5,RDE/LDE
264,Maxx Crosby,17,12.5,0,0,4,96.3,0,0,2022,25,LVR,17,17,0,0,0,,0,0,,0,0,0,12.5,58,31,89,22,36,0,0,0,4,0,1,-3,0,3,4,2,50,10,5,2.5,0,56.2,-2.5,-3,13,13,12,21,4,47,4,4.3,0,0,1085,96.3,101,22.3,RDE
265,Carlos Dunlap,17,4,0,0,2,49.8,0,0,2022,33,KAN,17,2,0,0,0,,0,0,,0,0,0,4,25,14,39,6,12,0,0,0,8,0,0,0,0,1,2,1,50,-1,-1,-0.5,0,56.2,-4,-2,1,9,7,8,9,20,0,0,0,0,572,49.8,0,0,DE
266,Jordan Elliott,17,2,0,0,1,64.6,0,0,2022,25,CLE,17,17,0,0,0,,0,0,,0,0,0,2,19,17,36,5,3,0,0,0,2,0,0,0,0,0,1,0,0,0,,0,0,39.6,-9,0,0,0,5,1,2,8,1,2.7,0,0,703,64.6,151,34,LDT
267,Justin Ellis,17,1,0,0,0,32,0,0,2022,32,NYG,17,4,0,0,0,,0,0,,0,0,0,1,5,17,22,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,1,0,0,0,0,362,32,44,9.3,DT
268,Poona Ford,17,3,0,0,2,55.5,0,0,2022,27,SEA,17,16,0,0,0,,0,0,,0,0,0,3,22,13,35,6,7,0,0,0,2,0,0,0,0,0,2,2,100,-3,-1.5,-1.5,0,79.2,-1,-2,-1,0,0,4,2,7,1,2.8,0,0,642,55.5,74,15.9,RDE
269,Leki Fotu,17,0,0,0,0,44.9,0,0,2022,24,ARI,17,9,0,0,0,,0,0,,0,0,0,0,13,18,31,1,2,0,0,0,0,0,1,0,0,0,0,0,,0,,,0,,,0,0,3,1,2,0,3,3,8.8,0,0,499,44.9,133,29.2,NT
270,Dante Fowler,17,6,0,0,3,29.9,0,0,2022,28,DAL,17,0,0,0,0,,0,0,,0,0,0,6,22,5,27,7,9,0,0,0,2,0,0,0,0,2,3,3,100,39,13,13,0,118.7,7.7,23,16,4,11,4,2,21,0,0,0,0,343,29.9,4,0.8,DE
271,Morgan Fox,17,6.5,0,0,0,55,0,0,2022,28,LAC,17,12,0,0,0,,0,0,,0,0,0,6.5,24,14,38,8,11,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,3,4,5,0,16,0,0,0,0,576,55,78,16.8,LDT
272,John Franklin-Myers,17,5,0,0,5,56.5,0,0,2022,26,NYJ,17,17,0,0,0,,0,0,,0,0,0,5,16,22,38,4,20,0,0,0,1,0,0,0,0,0,5,5,100,-5,-1,-1,0,79.2,-3.6,-18,13,0,3,11,1,21,1,2.6,0,0,643,56.5,14,3,LDE
273,William Gholston,17,0,0,0,2,43.3,0,0,2022,31,TAM,17,9,0,0,0,,0,0,,0,0,0,0,24,25,49,4,5,0,0,0,0,0,1,0,0,0,2,1,50,2,2,1,1,95.8,-1,2,0,0,0,5,0,5,1,2,0,0,485,43.3,113,24.6,LDE
274,Trevis Gipson,17,3,0,0,2,58.9,0,0,2022,25,CHI,17,10,0,0,0,,0,0,,0,0,0,3,17,14,31,4,11,0,0,0,3,0,0,0,0,0,2,1,50,19,19,9.5,0,83.3,2,10,9,0,8,7,2,18,1,3.1,0,0,641,58.9,91,20.9,LDE
275,Davon Godchaux,17,1.5,0,0,1,58.3,0,0,2022,28,NWE,17,17,0,0,0,,0,0,,0,0,0,1.5,25,37,62,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,39.6,1,0,0,0,2,1,0,5,2,3.1,0,0,659,58.3,5,1.1,NT
276,Brandon Graham,17,11,0,0,2,42.9,0,0,2022,34,PHI,17,1,0,0,0,,0,0,,0,0,0,11,19,16,35,11,16,0,0,0,1,0,0,0,0,2,2,2,100,2,1,1,0,79.2,-0.5,-1,3,15,4,4,1,21,0,0,0,0,474,42.9,64,14.1,DE
277,Yetur Gross-Matos,17,2.5,0,0,1,73.2,1,0,2022,24,CAR,17,17,0,0,0,,0,0,,0,0,0,2.5,18,36,54,5,10,0,0,0,0,1,4,-2,0,0,1,0,0,0,,0,0,39.6,-3,0,0,0,1,7,0,11,0,0,0,0,846,73.2,80,17,RDE
278,Logan Hall,17,2.5,0,0,0,36,0,0,2022,22,TAM,17,0,0,0,0,,0,0,,0,0,0,2.5,7,5,12,5,6,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,2,3,0,8,0,0,0,0,403,36,77,16.7,DE
279,DaVon Hamilton,17,2.5,0,0,2,52.5,0,0,2022,25,JAX,17,14,0,0,0,,0,0,,0,0,0,2.5,27,29,56,5,6,0,0,0,1,0,1,0,0,1,2,1,50,14,14,7,0,72.9,4.5,2,12,1,2,3,0,8,5,8.2,0,0,610,52.5,42,10,NT
280,Javon Hargrave,17,11,0,0,1,64.4,0,0,2022,29,PHI,17,17,0,0,0,,0,0,,0,0,0,11,37,23,60,10,16,0,0,0,2,0,2,0,0,1,1,0,0,0,,0,0,39.6,4,0,0,1,2,5,2,18,1,1.6,0,0,712,64.4,31,6.8,LDT
281,Matt Henningsen,17,1,0,0,0,20,0,0,2022,23,DEN,17,0,0,0,0,,0,0,,0,0,0,1,8,13,21,2,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,1,0,0,0,0,229,20,193,40.2,DE
282,Cameron Heyward,17,10.5,0,0,0,75.3,0,0,2022,33,PIT,17,17,0,0,0,,0,0,,0,0,0,10.5,39,35,74,14,23,0,0,0,4,0,1,0,0,1,0,0,,0,,,0,,,0,0,0,7,11,3,30,6,7.5,0,0,801,75.3,120,27.4,DT
