Rk,Player,G,Sk,Pts,Sfty,Tgt,Def%,Fmb,Int,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
178,Da'Shawn Hand,16,1,0,0,1,17.9,0,0,2023,28,MIA,16,0,0,0,0,,0,0,,0,0,0,1,6,11,17,1,3,0,0,0,2,0,0,0,0,0,1,0,0,0,,0,0,39.6,-4,0,0,0,2,2,2,5,1,5.6,0,0,198,17.9,45,9.9,DT
179,Javon Hargrave,16,7,0,0,1,57.9,0,0,2023,30,SFO,16,16,0,0,0,,0,0,,0,0,0,7,25,19,44,8,14,0,0,0,2,0,0,0,0,0,1,1,100,11,11,11,0,112.5,-2,-2,13,0,1,5,1,14,2,4.3,0,0,632,57.9,6,1.4,DL
180,Zach Harrison,16,3,0,0,0,30,0,0,2023,22,ATL,16,0,0,0,0,,0,0,,0,0,0,3,18,15,33,4,5,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,5,1,1,9,2,5.7,0,0,342,30,107,23,DL
181,Chris Jones,16,10.5,0,0,2,68.1,0,0,2023,29,KAN,16,16,0,0,0,,0,0,,0,0,0,10.5,20,10,30,13,29,0,0,0,4,0,0,0,0,0,2,2,100,22,11,11,0,112.5,-4.5,-9,31,0,10,17,3,39,4,11.8,0,0,741,68.1,0,0,DT
182,D.J. Jones,16,2,0,0,4,50.3,0,0,2023,28,DEN,16,16,0,0,0,,0,0,,0,0,0,2,30,16,46,5,4,0,0,0,0,0,2,14,0,3,4,3,75,-13,-4.3,-3.3,0,77.1,-6.5,-26,13,0,0,2,0,4,2,4.2,0,0,568,50.3,0,0,DT
183,Sebastian Joseph-Day,16,3,0,0,0,26.9,0,0,2023,28,"LAC,SFO",16,14,0,0,0,,0,0,,0,0,0,3,19,17,36,3,11,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,2,1,7,0,11,2,5.3,0,0,604,26.9,33,3.7,LDE/RDE
184,George Karlaftis III,16,10.5,0,0,7,69.4,0,0,2023,22,KAN,16,16,0,0,0,,0,0,,0,0,0,10.5,29,18,47,7,17,0,0,0,3,0,0,0,0,1,7,6,85.7,55,9.2,7.9,0,99.4,1.3,4,51,1,18,4,3,35,4,7.8,0,0,755,69.4,65,15.3,DE
185,Dexter Lawrence,16,4.5,0,0,1,62.7,0,0,2023,26,NYG,16,16,0,0,0,,0,0,,0,0,0,4.5,32,21,53,7,21,0,0,0,2,0,0,0,0,0,1,1,100,21,21,21,0,118.7,-3,-3,24,0,5,14,2,25,3,5.4,0,0,707,62.7,29,6.3,DL
186,Shaq Lawson,16,1,0,0,3,29.9,0,0,2023,29,BUF,16,1,0,0,0,,0,0,,0,0,0,1,7,6,13,2,7,0,0,0,0,0,0,0,0,0,3,3,100,39,13,13,0,118.7,1.3,4,35,0,3,6,0,10,2,13.3,0,0,321,29.9,55,12.8,DE
187,Isaiahh Loudermilk,16,0,0,0,1,16,0,0,2023,26,PIT,16,0,0,0,0,,0,0,,0,0,0,0,8,8,16,0,1,0,0,0,2,0,0,0,0,0,1,1,100,11,11,11,0,112.5,-4,-4,15,1,3,1,1,4,0,0,0,0,181,16,82,18.2,DT
188,Rakeem Nunez-Roches,16,0.5,0,0,2,41,0,0,2023,30,NYG,16,4,0,0,0,,0,0,,0,0,0,0.5,14,12,26,1,1,0,0,0,1,0,0,0,0,0,2,2,100,-12,-6,-6,0,79.2,-10,-20,8,0,2,0,0,3,2,7.1,0,0,462,41,113,24.7,DL
189,Romeo Okwara,16,2,0,0,0,22.7,0,0,2023,28,DET,16,0,0,0,0,,0,0,,0,0,0,2,3,6,9,1,5,0,0,0,2,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,2,3,2,7,2,18.2,0,0,248,22.7,77,17,DL
190,Ed Oliver,16,9.5,0,0,1,68.1,0,1,2023,26,BUF,16,16,0,0,0,,0,0,,0,0,0,9.5,34,17,51,14,16,1,0,0,3,0,0,0,0,1,1,0,0,0,,0,0,0,-2,0,0,0,3,5,2,19,7,12.1,0,0,730,68.1,5,1.2,DT
191,Kwity Paye,16,8.5,0,0,4,59.8,0,0,2023,25,IND,16,16,0,0,0,,0,0,,0,0,0,8.5,31,21,52,8,9,0,0,0,0,0,2,-5,0,2,4,2,50,21,10.5,5.3,0,65.6,-3.3,-7,28,4,6,2,0,17,0,0,0,0,700,59.8,23,4.6,DE
192,Mike Purcell,16,0,0,0,0,40.9,0,0,2023,32,DEN,16,10,0,0,0,,0,0,,0,0,0,0,11,14,25,1,5,0,0,0,3,0,1,-1,0,0,0,0,,0,,,0,,,0,0,0,0,4,2,4,2,7.4,0,0,462,40.9,90,19.5,DL
193,Jarran Reed,16,7,0,0,3,68,0,0,2023,31,SEA,16,16,0,0,0,,0,0,,0,0,0,7,27,27,54,7,12,0,0,0,2,0,1,0,0,1,3,3,100,10,3.3,3.3,0,80.6,-4,-12,22,0,9,5,3,21,9,14.3,0,0,809,68,67,14.5,DE
194,Gregory Rousseau,16,5,0,0,4,54.6,0,0,2023,23,BUF,16,16,0,0,0,,0,0,,0,0,0,5,30,12,42,12,18,0,0,0,4,0,1,0,0,1,4,3,75,8,2.7,2,0,77.1,1.3,-5,13,0,7,12,2,25,2,4.5,0,0,585,54.6,49,11.4,DE
195,Za'Darius Smith,16,5.5,0,0,3,55,0,0,2023,31,CLE,16,16,0,0,0,,0,0,,0,0,0,5.5,18,9,27,8,20,0,0,0,3,0,0,0,0,1,3,2,66.7,15,7.5,5,0,78.5,-3.7,-11,26,4,9,14,2,29,7,20.6,0,0,584,55,24,4.7,DE
196,Dalvin Tomlinson,16,3,0,0,1,58.7,0,0,2023,29,CLE,16,16,0,0,0,,0,0,,0,0,0,3,12,16,28,4,12,0,0,0,0,0,0,0,0,0,1,1,100,6,6,6,0,91.7,0,0,6,0,2,8,0,14,3,9.7,0,0,623,58.7,80,15.7,DT
197,Casey Toohill,16,5,0,0,4,42.4,0,0,2023,27,WAS,16,8,0,0,0,,0,0,,0,0,0,5,17,9,26,6,7,0,0,0,1,0,1,0,0,0,4,4,100,21,5.3,5.3,0,88.5,0.8,3,18,0,1,2,1,8,2,7.1,0,0,495,42.4,161,34,DE
198,Broderick Washington Jr.,16,2,0,0,0,35.5,0,0,2023,27,BAL,16,5,0,0,0,,0,0,,0,0,0,2,10,8,18,3,5,0,0,0,0,0,2,0,0,0,0,0,,0,,,0,,,0,0,0,2,3,0,7,2,10,0,0,411,35.5,88,18.6,DT
199,Keion White,16,1,0,0,1,45.8,0,0,2023,24,NWE,16,4,0,0,0,,0,0,,0,0,0,1,12,14,26,3,5,0,0,0,3,0,0,0,0,0,1,1,100,-8,-8,-8,0,79.2,-4,-4,-4,0,9,3,3,13,3,10.3,0,0,521,45.8,136,29.7,DE
200,DeShawn Williams,16,1,0,0,0,42.1,0,0,2023,31,CAR,16,10,0,0,0,,0,0,,0,0,0,1,13,20,33,2,7,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,2,6,1,9,3,8.3,0,0,444,42.1,12,2.7,DT
201,Milton Williams,16,0.5,0,0,0,42.5,0,0,2023,24,PHI,16,10,0,0,0,,0,0,,0,0,0,0.5,21,21,42,3,7,0,0,0,1,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,6,6,0,13,3,6.7,0,0,494,42.5,67,15.1,DT
202,Deatrich Wise Jr.,16,4.5,0,0,1,54,0,0,2023,29,NWE,16,13,0,0,0,,0,0,,0,0,0,4.5,22,32,54,3,6,0,0,0,1,0,0,0,0,1,1,1,100,6,6,6,0,91.7,-3,-3,9,1,7,1,1,13,0,0,0,0,614,54,116,25.3,DL
203,Alex Wright,16,5,0,0,3,36.5,0,0,2023,23,CLE,16,1,0,0,0,,0,0,,0,0,0,5,16,9,25,6,5,0,0,0,2,0,1,0,0,2,3,3,100,24,8,8,0,100,1.3,4,20,1,2,1,2,8,2,7.4,0,0,388,36.5,63,12.4,DE
204,Cameron Young,16,0,0,0,0,17.2,0,0,2023,23,SEA,16,1,0,0,0,,0,0,,0,0,0,0,10,8,18,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,1,1,2,3,14.3,0,0,205,17.2,86,18.6,DT
205,Chase Young,16,7.5,0,0,1,32.5,0,0,2023,24,"SFO,WAS",16,6,0,0,0,,0,0,,0,0,0,7.5,17,8,25,7,15,0,0,0,2,0,0,0,0,0,1,1,100,-4,-4,-4,0,79.2,-5,-5,1,1,9,6,2,25,3,10.7,0,0,735,32.5,12,1.3,DL
206,Zach Allen,17,5,0,0,1,80.6,0,0,2023,26,DEN,17,17,0,0,0,,0,0,,0,0,0,5,27,33,60,8,24,0,0,0,1,0,0,0,0,1,1,1,100,-1,-1,-1,0,79.2,-5,-5,4,0,7,13,1,27,2,3.2,0,0,911,80.6,100,21.6,DE
207,Felix Anudike-Uzomah,17,0.5,0,0,1,20,0,0,2023,21,KAN,17,0,0,0,0,,0,0,,0,0,0,0.5,8,6,14,2,7,0,0,0,0,0,0,0,0,1,1,1,100,10,10,10,0,108.3,10,10,0,1,2,6,0,9,1,6.7,0,0,218,20,15,3.5,DE
208,Dorance Armstrong Jr.,17,7.5,0,0,3,41.7,0,0,2023,26,DAL,17,1,0,0,0,,0,0,,0,0,0,7.5,20,18,38,7,12,0,0,0,1,0,0,0,0,0,3,3,100,16,5.3,5.3,0,88.9,-4.7,-12,28,0,3,3,1,15,1,2.6,0,0,446,41.7,97,21.9,DE
209,Denico Autry,17,11.5,0,0,2,66.7,0,0,2023,33,TEN,17,14,0,0,0,,0,0,,0,0,0,11.5,30,20,50,12,17,0,0,0,4,0,0,0,0,2,2,2,100,12,6,6,0,91.7,2.5,5,7,0,8,3,3,24,7,12.3,0,0,768,66.7,83,18.3,LDE
210,Christian Barmore,17,8.5,0,0,0,65.9,0,0,2023,24,NWE,17,6,0,0,0,,0,0,,0,0,0,8.5,39,25,64,13,16,0,0,0,6,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,6,4,6,19,2,3,0,0,750,65.9,2,0.4,DL
211,Keeanu Benton,17,1,0,0,0,42.9,0,0,2023,22,PIT,17,9,0,0,0,,0,0,,0,0,0,1,16,20,36,1,8,0,0,0,2,0,0,0,0,2,0,0,,0,,,0,,,0,0,0,2,6,2,9,3,7.7,0,0,484,42.9,48,10.6,DL
212,Andrew Billings,17,0,0,0,3,47.2,0,0,2023,28,CHI,17,17,0,0,0,,0,0,,0,0,0,0,12,15,27,3,2,0,0,0,0,0,0,0,0,0,3,1,33.3,3,3,1,0,42.4,-1.3,-1,4,0,1,2,0,3,3,10,0,0,506,47.2,21,4.7,DL
213,Nick Bosa,17,10.5,0,0,5,75.2,0,0,2023,26,SFO,17,17,0,0,0,,0,0,,0,0,0,10.5,34,19,53,16,35,0,0,0,4,0,1,-3,0,2,5,4,80,48,12,9.6,0,106.7,-2.8,-8,56,5,9,21,3,44,4,7,0,0,821,75.2,7,1.6,DL
214,Bryan Bresee,17,4.5,0,0,2,48.7,0,0,2023,22,NOR,17,0,0,0,0,,0,0,,0,0,0,4.5,12,12,24,7,9,0,0,0,6,0,0,0,0,0,2,2,100,15,7.5,7.5,0,97.9,3.5,7,8,0,5,3,6,13,0,0,0,0,539,48.7,65,14,DT
215,Karl Brooks,17,4,0,0,1,34.2,0,0,2023,23,GNB,17,0,0,0,0,,0,0,,0,0,0,4,12,8,20,6,5,0,0,0,4,0,2,0,0,1,1,1,100,-3,-3,-3,0,79.2,-4,-4,1,0,4,1,4,9,1,4.8,0,0,380,34.2,107,24.9,DL
216,Derrick Brown,17,2,0,0,5,89.1,0,1,2023,25,CAR,17,17,0,0,0,,0,0,,0,0,0,2,57,46,103,7,15,1,2,0,6,0,0,0,0,0,5,5,100,52,10.4,10.4,0,70.4,0.8,4,48,0,3,12,7,17,4,3.7,0,0,940,89.1,82,18.5,DT
217,Taven Bryan,17,2,0,0,0,29.3,0,0,2023,27,IND,17,7,0,0,0,,0,0,,0,0,0,2,12,10,22,4,1,0,0,0,0,0,0,0,0,1,0,0,,0,,,0,,,0,0,0,2,0,0,4,0,0,0,0,343,29.3,162,32.3,DT
218,DeForest Buckner,17,8,6,0,1,71.7,0,0,2023,29,IND,17,16,1,0,0,,0,0,,0,0,6,8,45,36,81,11,21,0,0,0,7,0,1,26,1,2,1,1,100,-3,-3,-3,0,79.2,-3,-3,0,2,4,12,6,25,4,4.7,0,0,840,71.7,21,4.2,DT
219,Jonathan Bullard,17,2,0,0,0,56.9,0,0,2023,30,MIN,17,14,0,0,0,,0,0,,0,0,0,2,24,20,44,3,2,0,0,0,0,0,0,0,0,1,0,0,,0,,,0,,,0,0,1,1,0,0,3,0,0,0,0,644,56.9,24,5.5,DL
220,Adam Butler,17,5,0,0,1,46.5,0,0,2023,29,LVR,17,0,0,0,0,,0,0,,0,0,0,5,16,12,28,8,9,0,0,0,4,0,0,0,0,1,1,0,0,0,,0,0,39.6,-4,0,0,0,1,4,2,10,2,6.7,0,0,527,46.5,75,17.3,DT
221,Calais Campbell,17,6.5,2,1,3,62.5,0,0,2023,37,ATL,17,17,0,0,0,,0,0,,0,1,2,6.5,32,24,56,10,17,0,0,0,1,0,1,0,0,1,3,2,66.7,13,6.5,4.3,0,75.7,-0.3,-1,14,0,7,10,1,24,8,12.5,0,0,712,62.5,140,30.1,DL
222,Zachary Carter,17,0,0,0,3,45.6,0,0,2023,24,CIN,17,5,0,0,0,,0,0,,0,0,0,0,8,15,23,1,2,0,0,0,1,0,0,0,0,1,3,3,100,12,4,4,0,83.3,-3.7,-11,23,0,1,2,1,3,1,4.2,0,0,500,45.6,76,16.6,DT
223,Kenny Clark,17,7.5,0,0,0,72.9,0,0,2023,28,GNB,17,17,0,0,0,,0,0,,0,0,0,7.5,22,22,44,9,16,0,0,0,3,0,0,0,0,2,0,0,,0,,,0,,,0,0,0,9,7,1,25,7,13.7,0,0,810,72.9,30,7,DL
224,Maxx Crosby,17,14.5,0,0,3,95.4,0,0,2023,26,LVR,17,17,0,0,0,,0,0,,0,0,0,14.5,55,35,90,23,31,0,0,0,2,0,1,0,0,2,3,3,100,16,5.3,5.3,0,88.9,-4.7,-14,30,2,20,15,2,50,3,3.2,0,0,1081,95.4,17,3.9,DE
225,Jordan Davis,17,2.5,0,0,1,44.7,0,0,2023,23,PHI,17,17,0,0,0,,0,0,,0,0,0,2.5,18,27,45,2,5,0,0,0,1,0,0,0,0,1,1,1,100,-3,-3,-3,0,79.2,-6,-6,3,1,5,1,1,10,3,6.3,0,0,519,44.7,139,31.2,DT
226,Raekwon Davis,17,0.5,0,0,1,45.1,0,0,2023,26,MIA,17,7,0,0,0,,0,0,,0,0,0,0.5,15,13,28,2,6,0,0,0,0,0,0,0,0,0,1,1,100,7,7,7,0,95.8,-3,-3,10,0,3,5,0,9,1,3.4,0,0,498,45.1,86,18.9,DT
227,Gervon Dexter,17,2.5,0,0,1,40.3,0,0,2023,22,CHI,17,1,0,0,0,,0,0,,0,0,0,2.5,13,7,20,0,12,0,0,0,2,0,0,0,0,0,1,0,0,0,,0,0,39.6,0,0,0,0,4,9,0,17,2,9.1,0,0,432,40.3,71,16,DL
228,Samson Ebukam,17,9.5,0,0,8,59.9,0,0,2023,28,IND,17,17,0,0,0,,0,0,,0,0,0,9.5,39,18,57,10,17,0,0,0,1,0,0,0,0,3,8,6,75,12,2,1.5,0,77.1,-1.5,-20,32,10,3,8,0,21,6,9.5,0,0,702,59.9,0,0,DE
229,Jordan Elliott,17,2.5,0,0,2,41.8,0,0,2023,26,CLE,17,14,0,0,0,,0,0,,0,0,0,2.5,14,7,21,3,3,0,0,0,1,0,0,0,0,0,2,1,50,6,6,3,0,56.2,0,0,6,0,2,0,0,5,2,8.7,0,0,444,41.8,114,22.4,DT
230,Clelin Ferrell,17,3.5,0,0,0,43.1,0,0,2023,26,SFO,17,17,0,0,0,,0,0,,0,0,0,3.5,15,13,28,6,13,0,0,0,1,0,1,0,0,1,0,0,,0,,,0,,,0,0,3,3,7,1,14,1,3.4,0,0,471,43.1,59,13.6,DL
231,Leonard Floyd,17,10.5,0,0,6,53.8,0,0,2023,31,BUF,17,16,0,0,0,,0,0,,0,0,0,10.5,21,11,32,9,19,0,0,0,1,0,0,0,0,1,6,5,83.3,43,8.6,7.2,0,96.5,0.2,5,38,6,6,7,1,25,4,11.1,0,0,577,53.8,7,1.6,RDE
232,Dante Fowler,17,4,0,0,1,25.2,0,0,2023,29,DAL,17,0,0,0,0,,0,0,,0,0,0,4,8,5,13,5,7,0,0,0,3,0,0,0,0,1,1,1,100,6,6,6,0,91.7,5,5,1,1,5,2,2,12,0,0,0,0,270,25.2,7,1.6,DE
233,Morgan Fox,17,5.5,0,0,2,37.9,0,0,2023,29,LAC,17,4,0,0,0,,0,0,,0,0,0,5.5,11,4,15,5,10,0,0,0,0,0,0,0,0,0,2,1,50,12,12,6,0,68.7,-4,-3,15,2,6,4,0,16,2,11.8,0,0,437,37.9,81,17.7,DL
234,John Franklin-Myers,17,3.5,0,0,2,55.1,0,0,2023,27,NYJ,17,17,0,0,0,,0,0,,0,0,0,3.5,15,18,33,6,14,0,0,0,3,0,0,0,0,0,2,1,50,-2,-2,-1,0,56.2,-4.5,-4,2,0,14,9,3,27,6,15.4,0,0,627,55.1,8,1.6,DL
235,Greg Gaines,17,1,0,0,1,42,0,0,2023,27,TAM,17,2,0,0,0,,0,0,,0,0,0,1,7,17,24,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,39.6,-2,0,0,0,1,4,0,6,2,7.7,0,0,473,42,4,0.9,DL
236,Neville Gallimore,17,1,0,0,0,26.9,0,0,2023,26,DAL,17,0,0,0,0,,0,0,,0,0,0,1,8,8,16,2,2,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,1,1,3,1,5.9,0,0,288,26.9,1,0.2,DT
237,Kevin Givens,17,1.5,0,0,3,36.4,0,0,2023,26,SFO,17,1,0,0,0,,0,0,,0,0,0,1.5,12,10,22,3,4,0,0,0,1,0,1,0,0,0,3,3,100,6,2,2,0,79.2,-4,-12,18,0,0,2,1,4,2,8.3,0,0,398,36.4,60,13.8,DL
238,Davon Godchaux,17,0,0,0,1,60.2,0,0,2023,29,NWE,17,17,0,0,0,,0,0,,0,0,0,0,24,32,56,2,1,0,0,0,0,0,1,0,0,0,1,1,100,11,11,11,0,112.5,-3,-3,14,0,3,1,0,4,3,5.1,0,0,685,60.2,0,0,DL
239,Chauncey Golston,17,1.5,2,0,1,28.9,0,0,2023,25,DAL,17,3,0,0,0,,0,0,,1,0,2,1.5,11,14,25,1,3,0,0,0,0,0,0,0,0,1,1,1,100,9,9,9,0,104.2,-6,-6,15,1,2,2,0,6,1,3.8,0,0,309,28.9,191,43.1,DE
240,Adam Gotsis,17,1,0,0,2,38.3,0,0,2023,31,JAX,17,7,0,0,0,,0,0,,0,0,0,1,18,8,26,3,7,0,0,0,4,0,0,0,0,0,2,2,100,9,4.5,4.5,0,85.4,-2,-4,13,0,6,5,4,12,4,13.3,0,0,426,38.3,330,74.7,DL
241,Brandon Graham,17,3,0,0,1,34,0,0,2023,35,PHI,17,0,0,0,0,,0,0,,0,0,0,3,11,5,16,4,6,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,0,39.6,-7,0,0,3,5,2,1,11,1,5.9,0,0,395,34,77,17.3,DE
242,Carl Granderson,17,8.5,0,0,3,79,0,0,2023,27,NOR,17,17,0,0,0,,0,0,,0,0,0,8.5,44,34,78,14,20,0,0,0,1,0,1,0,0,1,3,2,66.7,6,3,2,0,70.1,-4,-7,13,2,8,11,2,28,5,6,0,0,874,79,83,17.8,DE
243,Rasheem Green,17,2,0,0,1,35.9,0,0,2023,26,CHI,17,0,0,0,0,,0,0,,0,0,0,2,8,7,15,2,5,0,0,0,0,0,0,0,0,0,1,1,100,15,15,15,0,118.7,3,3,12,1,6,0,0,8,1,6.3,0,0,385,35.9,73,16.5,DL
244,Lawrence Guy,17,0,0,0,0,45.8,0,0,2023,33,NWE,17,12,0,0,0,,0,0,,0,0,0,0,16,22,38,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,0,0,0,0,0,521,45.8,162,35.4,RDE
245,Jonathan Harris,17,1,0,0,1,46.8,0,0,2023,27,DEN,17,5,0,0,0,,0,0,,0,0,0,1,26,17,43,4,4,0,0,0,0,0,0,0,0,0,1,1,100,21,21,21,0,118.7,-6,-6,27,0,0,2,0,3,0,0,0,0,529,46.8,79,17.1,DL
246,Shelby Harris,17,1.5,0,0,1,41.6,0,0,2023,32,CLE,17,7,0,0,0,,0,0,,0,0,0,1.5,17,11,28,6,3,0,0,0,5,0,0,0,0,1,1,0,0,0,,0,0,39.6,-9,0,0,0,4,3,4,9,1,3.4,0,0,442,41.6,88,17.3,DT
247,Trey Hendrickson,17,17.5,0,0,2,67.8,0,0,2023,29,CIN,17,17,0,0,0,,0,0,,0,0,0,17.5,28,15,43,16,25,0,0,0,3,0,0,0,0,3,2,2,100,23,11.5,11.5,0,114.6,5,10,13,3,8,7,2,35,7,14,0,0,744,67.8,5,1.1,DE
248,Matt Henningsen,17,0,0,0,3,19.8,0,0,2023,24,DEN,17,0,0,0,0,,0,0,,0,0,0,0,10,9,19,0,1,0,0,0,2,0,0,0,0,0,3,3,100,32,10.7,10.7,1,150.7,-2,-6,38,0,0,1,2,1,3,13.6,0,0,224,19.8,182,39.4,DE
249,B.J. Hill,17,4.5,0,0,1,70.9,0,2,2023,28,CIN,17,17,0,0,0,,0,0,,0,0,0,4.5,26,25,51,2,21,2,0,0,5,0,1,0,0,0,1,1,100,1,1,1,0,39.6,-7,-7,8,0,3,14,3,23,2,3.8,0,0,778,70.9,77,16.8,DT
250,Kurt Hinish,17,0.5,0,0,1,41,0,0,2023,24,HOU,17,1,0,0,0,,0,0,,0,0,0,0.5,11,11,22,2,2,0,0,0,1,0,0,0,0,0,1,1,100,10,10,10,0,108.3,-2,-2,12,0,1,1,0,3,6,21.4,0,0,467,41,122,26.2,DT
251,Jerry Hughes,17,3,0,0,1,41.7,0,0,2023,35,HOU,17,2,0,0,0,,0,0,,0,0,0,3,23,9,32,4,3,0,0,0,0,0,0,0,0,1,1,1,100,10,10,10,0,108.3,-3,-3,13,5,6,0,0,9,5,13.5,0,0,475,41.7,7,1.5,DE
252,Aidan Hutchinson,17,11.5,0,0,3,90.5,0,1,2023,23,DET,17,17,0,0,0,,0,0,,0,0,0,11.5,36,15,51,14,33,1,6,0,7,0,2,0,0,3,3,0,0,0,,0,0,0,-2.3,0,0,1,29,21,5,62,9,15,0,0,988,90.5,10,2.2,DL
253,John Jenkins,17,1,6,0,1,52.4,0,0,2023,34,LVR,17,17,1,0,0,,0,0,,0,0,6,1,24,37,61,4,2,0,0,0,4,0,1,44,1,0,1,1,100,3,3,3,0,79.2,1,1,2,0,1,1,3,3,2,3.2,0,0,594,52.4,75,17.3,DT
254,Austin Johnson,17,0,0,0,3,55.6,0,0,2023,29,LAC,17,17,0,0,0,,0,0,,0,0,0,0,24,22,46,2,1,0,0,0,2,0,1,0,0,1,3,3,100,15,5,5,1,127.1,-4,-12,27,1,1,1,2,2,2,4.2,0,0,640,55.6,73,15.9,DL
255,Benito Jones,17,1,0,0,1,51.9,0,0,2023,26,DET,17,15,0,0,0,,0,0,,0,0,0,1,13,13,26,3,6,0,0,0,0,0,0,0,0,0,1,1,100,4,4,4,0,83.3,-3,-3,7,0,2,4,0,7,3,10.3,0,0,567,51.9,124,27.4,DL
256,Dre'Mont Jones,17,4.5,0,0,3,64.1,0,0,2023,26,SEA,17,16,0,0,0,,0,0,,0,0,0,4.5,26,23,49,5,12,0,0,0,0,0,0,0,0,0,3,3,100,66,22,22,0,118.7,5.3,16,50,4,8,7,0,20,3,5.8,0,0,762,64.1,79,17.1,DE
257,Justin Jones,17,4.5,0,0,4,69,0,0,2023,27,CHI,17,17,0,0,0,,0,0,,0,0,0,4.5,29,20,49,10,17,0,0,0,4,0,0,0,0,0,4,4,100,22,5.5,5.5,0,89.6,-1.5,-6,28,0,5,12,4,22,4,7.5,0,0,739,69,63,14.2,RDT
258,Travis Jones,17,1.5,0,0,1,39.2,0,0,2023,24,BAL,17,0,0,0,0,,0,0,,0,0,0,1.5,20,16,36,4,5,0,0,0,2,0,0,0,0,0,1,1,100,6,6,6,0,91.7,-5,-5,11,0,0,2,1,4,6,14.3,0,0,453,39.2,165,34.9,DT
259,Cameron Jordan,17,2,0,0,5,69.6,0,0,2023,34,NOR,17,17,0,0,0,,0,0,,0,0,0,2,20,23,43,3,6,0,0,0,3,0,1,0,0,0,5,4,80,42,10.5,8.4,0,101.7,-2,-13,55,2,12,3,3,18,4,8.5,0,0,771,69.6,11,2.4,DE
260,Javon Kinlaw,17,3.5,0,0,2,43.6,0,0,2023,26,SFO,17,6,0,0,0,,0,0,,0,0,0,3.5,13,12,25,4,6,0,0,0,3,0,0,0,0,0,2,1,50,11,11,5.5,0,66.7,-6.5,-7,18,0,3,2,2,9,1,3.8,0,0,476,43.6,58,13.4,DT
261,Malcolm Koonce,17,8,0,0,2,44.1,0,0,2023,25,LVR,17,11,0,0,0,,0,0,,0,0,0,8,32,11,43,9,17,0,0,0,0,0,0,0,0,3,2,2,100,9,4.5,4.5,0,85.4,-1.5,-3,12,3,7,8,0,23,2,4.4,0,0,500,44.1,268,61.8,DE
262,Tanoh Kpassagnon,17,3.5,0,0,0,36.6,0,0,2023,29,NOR,17,0,0,0,0,,0,0,,0,0,0,3.5,12,7,19,4,9,0,0,0,2,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,4,5,1,13,1,5,0,0,405,36.6,67,14.4,DE
263,DeMarcus Lawrence,17,4,0,0,5,57.2,0,0,2023,31,DAL,17,17,0,0,0,,0,0,,0,0,0,4,29,21,50,10,8,0,0,0,6,0,0,0,0,1,5,2,40,29,14.5,5.8,0,59.6,-5.6,-11,40,2,6,4,6,14,3,5.7,0,0,612,57.2,0,0,DE
264,Jeremiah Ledbetter,17,0,0,0,3,33.2,0,0,2023,29,JAX,17,2,0,0,0,,0,0,,0,0,0,0,7,17,24,1,1,0,0,0,1,0,1,0,0,0,3,2,66.7,9,4.5,3,0,70.1,-1,-10,19,0,2,1,1,3,4,14.3,0,0,369,33.2,67,15.2,DL
265,Tyquan Lewis,17,4,0,0,2,37.2,0,0,2023,28,IND,17,0,0,0,0,,0,0,,0,0,0,4,18,7,25,9,13,0,0,0,3,0,0,0,0,0,2,0,0,0,,0,0,39.6,-1.5,0,0,0,2,6,2,13,1,3.8,0,0,436,37.2,49,9.8,DE
266,Nnamdi Madubuike,17,13,0,0,3,65.4,0,0,2023,26,BAL,17,17,0,0,0,,0,0,,0,0,0,13,38,18,56,12,33,0,0,0,0,0,0,0,0,1,3,3,100,13,4.3,4.3,0,84.7,-0.7,-2,15,0,3,16,0,33,2,3.4,0,0,757,65.4,53,11.2,DT
267,Jacob Martin,17,2,0,0,0,16.3,0,0,2023,28,IND,17,0,0,0,0,,0,0,,0,0,0,2,5,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,4,0,0,0,0,191,16.3,127,25.3,DE
