Rk,Player,G,Sk,Sfty,Tgt,Def%,Fmb,Int,RtY,KRTD,PRTD,Season,Age,Team,G,GS,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Ret,Yds,Y/Ret,KRTD,Ret,Yds,Y/Ret,PRTD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,IntTD,PD,Fmb,FR,Yds,FRTD,FF,Touch,TotOff,YScm,APYd,RtY,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Prss,MTkl,MTkl%,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos
154,Jerrick Reed,10,0,0,2,2.4,0,0,0,0,0,2023,23,SEA,10,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,9,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,7,7,3.5,0,58.3,7.5,7,0,0,0,0,0,0,0,0,0,0,29,2.4,157,34,S
155,Darnell Savage Jr.,10,0,0,23,50.2,0,0,0,0,0,2023,26,GNB,10,10,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,36,15,51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,18,78.3,222,12.3,9.7,0,106.9,8.6,150,72,3,1,0,0,1,8,13.6,0,0,558,50.2,51,11.9,SS
156,Jimmie Ward,10,0,0,34,44.5,0,1,0,0,0,2023,32,HOU,10,10,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,33,17,50,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,34,28,82.4,351,12.5,10.3,0,97.4,8.8,214,137,4,0,0,0,0,3,5.7,0,0,507,44.5,0,0,S
157,Joey Blount,11,0,0,1,2.3,0,1,0,0,0,2023,25,ARI,11,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,4,7,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,12.5,0,0,25,2.3,195,43.9,S
158,Tyson Campbell,11,0,0,62,53,0,1,0,0,0,2023,23,JAX,11,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,41,19,60,2,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,62,43,69.4,532,12.4,8.6,8,128.5,10.1,345,187,1,0,0,0,0,7,10.4,0,0,589,53,29,6.6,CB
159,Cody Davis,11,0,0,0,0,0,0,0,0,0,2023,34,NWE,11,0,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,4,1,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,202,44.1,DB
160,Tyler Hall,11,0,0,15,14.1,0,0,0,0,0,2023,25,LVR,11,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,16,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,86.7,98,7.5,6.5,0,93.9,3.7,17,81,6,1,0,0,1,0,0,0,0,160,14.1,83,19.1,CB
161,Justin Hardee,11,0,0,0,0,0,0,0,0,0,2023,29,NYJ,11,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,263,54.2,CB
162,Deane Leonard,11,0,0,26,19.3,0,0,0,0,0,2023,24,LAC,11,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,22,6,28,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,26,16,61.5,158,9.9,6.1,1,91.5,13.7,93,65,1,0,0,0,0,2,6.7,0,0,222,19.3,162,35.4,DB
163,George Odum,11,0,0,2,3.4,0,0,0,0,0,2023,30,SFO,11,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,20,10,10,0,108.3,8,16,4,0,0,0,0,0,0,0,0,0,37,3.4,196,45.2,S
164,Clark Phillips,11,0,0,36,36.3,0,0,0,0,0,2023,22,ATL,11,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,22,5,27,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,18,50,229,12.7,6.4,2,88.8,11.1,155,74,2,0,1,0,1,3,10,0,0,414,36.3,53,11.4,CB
165,Duke Shelley,11,0,0,11,6.7,0,0,0,0,0,2023,27,LAR,11,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,7,1,8,0,0,0,0,0,2,0,1,9,0,0,0,0,0,9,0,11,6,54.5,59,9.8,5.4,0,69.9,7.7,47,12,0,0,0,0,0,0,0,0,0,76,6.7,190,40.9,DB
166,Derek Stingley Jr.,11,0,0,48,60.3,0,5,0,0,0,2023,22,HOU,11,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,28,11,39,1,0,5,17,0,13,0,0,0,0,0,0,0,0,17,0,48,23,47.9,288,12.5,6,2,41.3,15.9,225,63,0,0,0,0,0,4,9.3,0,0,687,60.3,9,1.9,CB
167,Juan Thornhill,11,0,0,30,57.3,0,0,0,0,0,2023,28,CLE,11,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,41,13,54,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,19,63.3,208,10.9,6.9,3,117.1,10.6,144,64,4,0,2,1,2,2,3.6,0,0,608,57.3,39,7.6,S
168,Marcus Williams,11,0,0,37,55,0,1,0,0,0,2023,27,BAL,11,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,20,55,1,0,1,22,0,8,0,0,0,0,0,0,0,0,22,0,37,24,64.9,322,13.4,8.7,4,117.2,10.8,193,129,1,0,0,0,0,4,6.8,0,0,636,55,0,0,S
169,Micah Abernathy,12,0,0,2,2,0,0,0,0,0,2023,26,ATL,12,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,12,6,6,0,91.7,5.5,11,1,2,0,0,0,0,0,0,0,0,23,2,273,58.7,S
170,Budda Baker,12,0,0,30,69,0,0,0,0,0,2023,27,ARI,12,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,58,29,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,63.3,294,15.5,9.8,1,106.8,12.2,196,98,14,1,0,0,1,6,6.5,0,0,764,69,16,3.6,S
171,Montaric Brown,12,0,0,56,42.7,0,0,0,0,0,2023,24,JAX,12,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,25,9,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,56,37,66.1,450,12.2,8,3,108.5,9.9,287,163,1,0,0,0,0,9,20.9,0,0,475,42.7,27,6.1,CB
172,Tony Brown,12,0,0,7,4.8,0,1,0,0,0,2023,28,IND,12,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,8,2,10,0,0,1,34,0,1,0,0,0,0,1,0,0,0,34,0,7,6,85.7,180,30,25.7,1,118.7,18,125,55,0,0,0,0,0,3,23.1,0,0,56,4.8,252,50.3,CB
173,Terrell Burgess,12,0,0,8,10.3,0,0,0,0,0,2023,25,WAS,12,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,17,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100,102,12.8,12.8,1,158.3,6.4,51,51,0,0,0,0,0,1,3.8,0,0,120,10.3,273,57.7,S
174,Jeremy Chinn,12,1,0,14,27.1,0,0,0,0,0,2023,25,CAR,12,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,18,12,30,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,9,64.3,126,14,9,2,132.7,5.9,32,94,11,1,0,1,2,3,9.1,0,0,286,27.1,174,39.3,S
175,Bryan Cook,12,0,0,24,54.4,0,1,0,0,0,2023,24,KAN,12,12,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,26,16,42,1,0,1,9,0,2,0,2,59,1,0,0,0,0,68,0,24,16,66.7,291,18.2,12.1,4,130.4,15.5,200,91,0,0,0,0,0,6,12.5,0,0,592,54.4,89,20.9,S
176,Carlton Davis,12,0,0,83,63.5,0,2,0,0,0,2023,26,TAM,12,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,40,12,52,0,0,2,3,0,9,0,0,0,0,0,0,0,0,3,0,83,51,61.4,732,14.4,8.8,4,96.1,9.8,506,226,2,0,0,0,0,4,7.1,0,0,715,63.5,6,1.4,RCB
177,AJ Finley,12,0,0,0,2.3,0,0,0,0,0,2023,22,LAC,12,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,26,2.3,200,43.7,S
178,Kristian Fulton,12,0,0,49,56,0,0,0,0,0,2023,25,TEN,12,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,37,9,46,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,49,37,75.5,497,13.4,10.1,1,114.1,11,359,138,0,0,0,0,0,5,9.8,0,0,645,56,7,1.5,CB
179,Eric Garror,12,0,0,32,30.5,2,0,159,0,0,2023,23,TEN,12,4,0,0,0,,0,0,,0,0,0,0,0,,0,21,159,7.6,0,0,19,3,22,1,1,0,0,0,2,2,0,0,0,0,0,0,0,159,159,32,15,46.9,129,8.6,4,1,68.4,9.5,90,39,1,0,1,0,1,2,8.3,0,0,351,30.5,36,7.9,DB
180,C.J. Henderson,12,1,0,37,38.6,0,0,0,0,0,2023,25,CAR,12,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,31,8,39,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,37,27,73,310,11.5,8.4,1,106.8,10.2,196,114,4,0,0,0,1,4,9.3,0,0,407,38.6,55,12.4,CB
181,Jevon Holland,12,0,0,38,64.1,0,1,0,0,0,2023,23,MIA,12,12,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,52,22,74,3,0,1,99,1,4,0,1,4,0,3,0,0,0,103,0,38,27,71.1,287,10.6,7.6,2,99.3,10.6,142,145,5,1,0,0,1,6,7.5,0,0,708,64.1,55,12.1,S
182,Eddie Jackson,12,0,0,30,60.2,0,1,0,0,0,2023,30,CHI,12,12,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,32,5,37,0,0,1,27,0,5,0,0,0,0,0,0,0,0,27,0,30,18,60,353,19.6,11.8,3,120.6,19.3,273,80,1,0,0,0,0,8,17.8,0,0,645,60.2,0,0,FS
183,Anthony Johnson,12,0,0,13,27.3,0,1,0,0,0,2023,24,GNB,12,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,18,6,24,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,13,8,61.5,142,17.8,10.9,0,66.8,11.2,90,52,0,0,0,0,0,8,25,0,0,303,27.3,57,13.3,S
184,Lonnie Johnson Jr.,12,0,0,6,11,0,1,0,0,0,2023,28,NOR,12,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,8,1,9,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,6,3,50,78,26,13,3,95.8,19.8,69,9,1,0,0,0,0,1,10,0,0,122,11,249,53.5,CB
185,Jack Jones,12,0,0,43,20.5,0,2,0,0,0,2023,26,"NWE,LVR",12,3,2,0,0,,0,0,,0,0,12,0,0,,0,0,0,,0,0,28,9,37,1,1,2,49,2,5,0,0,0,0,0,0,0,0,49,0,43,27,62.8,332,12.3,7.7,1,75,8.5,176,156,1,0,1,0,1,4,9.8,0,0,466,20.5,10,1.1,CB
186,P.J. Locke,12,3,0,35,47.7,0,1,0,0,0,2023,26,DEN,12,8,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,3,33,20,53,2,3,1,14,0,5,0,0,0,0,2,0,0,0,14,0,35,21,60,302,14.4,8.6,2,95.2,9.4,149,153,9,0,0,0,3,9,14.5,0,0,539,47.7,91,19.7,S
187,Chase Lucas,12,0,0,0,0,0,0,0,0,0,2023,26,DET,12,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,230,50.9,CB
188,Marcus Peters,12,0,0,65,64.6,0,1,0,0,0,2023,30,LVR,12,12,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,28,15,43,1,0,1,75,1,5,0,0,0,0,0,0,0,0,75,0,65,42,64.6,562,13.4,8.6,3,100.9,6.7,252,310,1,0,0,0,0,12,21.8,0,0,732,64.6,0,0,RCB
189,Darius Slay,12,0,0,80,69.6,0,2,0,0,0,2023,32,PHI,12,12,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,48,9,57,1,0,2,86,1,14,0,0,0,0,0,0,0,0,86,0,80,49,61.3,560,11.4,7,2,80.2,10.5,341,219,0,0,0,0,0,7,10.9,0,0,809,69.6,0,0,CB
190,Christopher Smith,12,0,0,0,1.9,0,0,0,0,0,2023,23,LVR,12,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,22,1.9,191,44,S
191,Terell Smith,12,0,0,46,35.2,0,0,0,0,0,2023,24,CHI,12,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,37,12,49,3,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,46,29,63,354,12.2,7.7,1,93.9,11.8,276,78,0,0,0,0,0,3,5.8,0,0,377,35.2,87,19.6,DB
192,Cam Taylor-Britt,12,0,0,67,59.7,0,4,0,0,0,2023,24,CIN,12,12,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,40,10,50,1,0,4,65,1,11,0,0,0,0,1,0,0,0,65,0,67,38,56.7,620,16.3,9.3,3,78,15.2,452,168,0,1,0,0,1,4,7.4,0,0,655,59.7,5,1.1,CB
193,Starling Thomas,12,0,0,49,42.8,0,0,0,0,0,2023,23,ARI,12,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,3,38,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,49,37,75.5,376,10.2,7.7,5,131,9.4,284,92,1,0,0,0,0,2,5,0,0,474,42.8,67,15.1,CB
194,Daryl Worley,12,0,0,7,10.7,0,0,0,0,0,2023,28,BAL,12,2,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,8,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,28.6,15,7.5,2.1,0,39.6,11.4,9,6,0,0,0,0,0,0,0,0,0,124,10.7,239,50.5,CB
195,Nahshon Wright,12,0,0,6,4.7,0,0,0,0,0,2023,25,DAL,12,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,66.7,17,4.3,2.8,1,109.7,3.8,-3,20,0,0,0,0,0,2,28.6,0,0,50,4.7,235,53,CB
196,Vonn Bell,13,0,0,27,73.7,0,1,0,0,0,2023,29,CAR,13,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,42,27,69,0,1,1,11,0,2,0,0,0,0,0,0,0,0,11,0,27,18,66.7,240,13.3,8.9,0,79.2,12.6,206,34,2,0,1,0,1,8,10.4,0,0,778,73.7,0,0,FS
197,Jamel Dean,13,0,0,56,63.2,0,0,0,0,0,2023,27,TAM,13,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,46,15,61,0,0,0,0,0,4,0,2,7,0,0,0,0,0,7,0,56,37,66.1,484,13.1,8.6,3,111,10.2,309,175,8,0,0,0,0,2,3.2,0,0,712,63.2,40,9.3,CB
198,Grant Delpit,13,1.5,0,33,69.9,1,1,0,0,0,2023,25,CLE,13,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1.5,63,17,80,7,4,1,0,0,3,1,1,14,0,0,0,0,0,14,0,33,24,72.7,234,9.8,7.1,2,99.8,4.7,92,142,33,3,2,1,7,7,8,0,0,742,69.9,136,26.7,S
199,Khalil Dorsey,13,0,0,8,7.3,0,0,244,0,0,2023,25,DET,13,2,0,0,0,,0,0,,0,0,0,12,244,20.3,0,0,0,,0,0,7,4,11,0,0,0,0,0,1,0,0,0,0,0,1,0,31,275,244,8,4,50,66,16.5,8.3,1,117.7,14,56,10,1,0,0,0,0,0,0,0,0,80,7.3,248,54.9,CB
200,Rudy Ford,13,0,0,28,56.3,0,2,0,0,0,2023,29,GNB,13,9,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,47,24,71,0,0,2,30,0,6,0,1,0,0,0,0,0,0,30,0,28,17,60.7,203,11.9,7.3,1,65,10.1,90,113,3,0,0,0,0,7,9,0,0,626,56.3,52,12.1,S
201,Kyler Gordon,13,1,0,61,60.2,0,2,0,0,0,2023,24,CHI,13,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,44,17,61,3,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,61,47,77,444,9.4,7.3,2,93.9,5.9,183,261,35,3,1,0,5,5,7.6,0,0,645,60.2,23,5.2,DB
202,Shaquill Griffin,13,0,0,43,20.9,0,1,0,0,0,2023,28,"CAR,HOU",13,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,29,10,39,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,43,26,60.5,306,11.8,7.1,0,72.4,11.4,229,77,1,0,0,0,0,3,7.1,0,0,459,20.9,91,10,CB
203,Nate Hobbs,13,1,0,83,68.5,0,1,0,0,0,2023,24,LVR,13,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,59,27,86,6,2,1,10,0,7,0,0,0,0,1,0,0,0,10,0,83,58,69.9,515,8.9,6.2,4,97.2,5.4,163,352,14,0,0,0,1,9,9.5,0,0,776,68.5,26,6,CB
204,Christian Holmes,13,0,0,2,2.8,0,0,0,0,0,2023,26,WAS,13,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,3,5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,50,6,6,3,0,56.2,5.5,-1,7,0,0,0,0,0,0,0,0,0,33,2.8,284,60,CB
205,Amani Hooker,13,0,0,57,75.4,0,1,0,0,0,2023,25,TEN,13,13,0,0,0,,0,0,,0,0,2,0,0,,0,0,0,,0,0,69,16,85,3,0,1,10,0,7,0,1,0,0,1,1,2,2,12,0,57,40,70.2,457,11.4,8,4,110.1,8.2,260,197,7,1,0,0,1,8,8.6,0,0,868,75.4,136,30,DB
206,DeAndre Houston-Carson,13,0,0,20,21.1,0,2,0,0,0,2023,30,"HOU,BAL",13,5,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,26,15,41,1,0,2,13,0,5,0,1,0,0,0,0,0,0,13,0,20,12,60,149,12.4,7.5,1,60.2,12.7,102,47,0,0,0,0,0,5,10.9,0,0,484,21.1,199,21.2,DB
207,Xavien Howard,13,0,0,62,67.4,0,1,0,0,0,2023,30,MIA,13,13,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,36,9,45,1,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,62,39,62.9,419,10.7,6.8,1,81.3,11.3,299,120,3,0,1,0,1,6,11.8,0,0,745,67.4,2,0.4,LCB
208,Antonio Johnson,13,1,0,15,15.4,0,2,0,0,0,2023,22,JAX,13,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,13,4,17,0,1,2,50,0,3,0,0,0,0,1,0,0,0,50,0,15,11,73.3,90,8.2,6,0,48.6,7.9,54,36,7,0,0,0,1,2,10.5,0,0,171,15.4,239,54.1,S
209,Danny Johnson,13,0,0,22,17.8,0,0,0,0,0,2023,28,WAS,13,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,13,4,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,16,72.7,217,13.6,9.9,3,143.4,7.1,68,149,5,1,0,0,1,4,19,0,0,208,17.8,94,19.9,CB
210,Cameron Mitchell,13,1,0,26,26.5,0,0,0,0,0,2023,22,CLE,13,3,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,16,2,18,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,26,18,69.2,173,9.6,6.7,1,100.3,5.6,94,79,8,0,0,0,1,6,25,0,0,281,26.5,185,36.3,CB
211,Jeff Okudah,13,0,0,58,52.2,0,0,0,0,0,2023,24,ATL,13,9,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,34,10,44,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,58,38,65.5,528,13.9,9.1,0,94.6,10.2,322,206,0,0,0,0,0,1,2.2,0,0,595,52.2,1,0.2,RCB
212,Elijah Riley,13,1,0,5,4.4,0,0,0,0,0,2023,25,PIT,13,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,1,5,7,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80,64,16,12.8,0,118.7,10.4,39,25,3,1,0,0,2,3,20,0,0,50,4.4,216,47.9,S
213,D'Angelo Ross,13,0,0,1,0.7,0,0,0,0,0,2023,27,HOU,13,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,75,75,75,1,158.3,43,43,32,0,0,0,0,0,0,0,0,0,8,0.7,258,55.4,CB
214,Ameer Speed,13,0,0,0,0.5,0,0,0,0,0,2023,24,"IND,NWE",13,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,8,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,0,0,0,0,12,0.5,227,23.7,CB
215,Alex Ward,13,0,0,0,0,0,0,0,0,0,2023,24,LAR,13,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,115,24.8,LS
216,Denzel Ward,13,0,0,66,58.6,0,2,0,0,0,2023,26,CLE,13,11,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,30,4,34,1,0,2,20,0,11,0,0,0,0,1,0,0,0,20,0,66,32,48.5,338,10.6,5.1,1,56.2,10.5,187,151,2,0,0,0,0,8,19,0,0,622,58.6,31,6.1,CB
217,Darrell Baker,14,0,0,50,39.9,0,0,0,0,0,2023,25,IND,14,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,28,7,35,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,50,33,66,513,15.5,10.3,2,113.2,11.1,343,170,0,1,0,0,1,10,22.2,0,0,467,39.9,168,33.5,CB
218,Corey Ballentine,14,0,0,48,43.9,0,1,0,0,0,2023,27,GNB,14,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,28,15,43,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,48,27,56.3,312,11.6,6.5,2,81.2,11.1,191,121,0,0,0,0,0,6,12.2,0,0,488,43.9,114,26.6,CB
219,Jakorian Bennett,14,0,0,38,31.8,0,0,0,0,0,2023,23,LVR,14,4,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,24,8,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,26,68.4,316,12.2,8.3,1,102.5,12.2,184,132,0,0,0,0,0,7,17.9,0,0,360,31.8,27,6.2,CB
220,Sydney Brown,14,0,0,24,28.8,0,1,0,0,0,2023,23,PHI,14,6,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,32,13,45,1,0,1,99,1,3,0,0,0,0,1,0,0,0,99,0,24,19,79.2,200,10.5,8.3,2,111.8,8.8,120,80,6,0,0,0,0,3,6.3,0,0,335,28.8,220,49.4,S
221,Sean Murphy-Bunting,14,0,0,69,73,0,2,0,0,0,2023,26,TEN,14,14,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,42,15,57,3,0,2,12,0,8,0,1,5,0,2,0,0,0,17,0,69,44,63.8,645,14.7,9.3,2,91.8,11.2,445,200,4,1,0,0,1,2,3.4,0,0,840,73,6,1.3,LCB
222,Artie Burns,14,0,0,20,19.4,0,0,0,0,0,2023,28,SEA,14,1,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,13,10,23,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,13,65,159,12.2,8,0,89.4,5,53,106,4,0,0,1,0,3,11.5,0,0,231,19.4,181,39.2,CB
223,Camaron Cheeseman,14,0,0,0,0,1,0,0,0,0,2023,25,WAS,14,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-16,0,0,0,0,0,-16,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,116,24.5,LS
224,Kei'Trel Clark,14,0,0,41,41.9,0,0,0,0,0,2023,22,ARI,14,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,37,6,43,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,41,30,73.2,332,11.1,8.1,2,113.1,11.8,263,69,1,0,0,0,0,1,2.3,0,0,464,41.9,92,20.7,CB
225,Brandin Echols,14,0,0,14,12.6,0,1,0,0,0,2023,26,NYJ,14,1,1,0,0,,0,0,,0,0,6,0,0,,0,0,0,,0,0,7,4,11,0,0,1,30,1,2,0,0,0,0,0,1,0,18,48,0,14,11,78.6,75,6.8,5.4,1,83,5.2,35,40,1,0,0,0,0,3,21.4,0,0,143,12.6,222,45.8,CB
226,Cordale Flott,14,0,0,57,45.9,0,1,0,0,0,2023,22,NYG,14,7,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,25,11,36,0,0,1,21,0,5,0,0,0,0,1,0,0,0,21,0,57,34,59.6,440,12.9,7.7,3,94.2,8.2,165,275,11,1,0,0,1,6,14.3,0,0,518,45.9,0,0,CB
227,Emmanuel Forbes,14,0,0,61,41.3,1,1,0,0,0,2023,22,WAS,14,6,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,35,3,38,2,0,1,3,0,11,1,0,0,0,0,0,0,0,3,0,61,37,60.7,598,16.2,9.8,3,103,11.8,403,195,0,0,0,0,0,7,15.6,0,0,482,41.3,1,0.2,CB
228,Alohi Gilman,14,0,0,49,80.6,0,2,0,0,0,2023,26,LAC,14,14,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,49,24,73,2,0,2,0,0,10,0,2,52,0,3,0,0,0,52,0,49,31,63.3,373,12,7.6,3,89.9,10.4,216,157,2,0,0,0,0,9,11,0,0,928,80.6,93,20.3,S
